date,symbol,type,shares,price,value,pnl,pnl_pct
2025-04-09,AVAX/USD,SELL,94,18.44510269165039,1733.8396530151367,230.33637809753418,0.1531997847561439
2025-04-22,BNB/USD,SELL,2,618.8269653320312,1237.6539306640625,128.464111328125,0.1158179682942234
2025-05-31,SOL/USD,BUY,10,156.63894653320312,1566.3894653320312,,
2025-06-05,SOL/USD,SELL,10,144.54295349121094,1445.4295349121094,-120.95993041992188,-0.0772221296791483
2025-06-05,SOL/USD,BUY,9,144.54295349121094,1300.8865814208984,,
2025-06-05,ADA/USD,BUY,2193,0.6275740265846252,1376.2698403000832,,
2025-06-05,AVAX/USD,BUY,73,18.796627044677734,1372.1537742614746,,
2025-06-05,LINK/USD,BUY,106,12.922351837158203,1369.7692947387695,,
2025-06-08,AVAX/USD,SELL,73,21.055870056152344,1537.078514099121,164.92473983764648,0.12019406493008618
2025-06-09,SOL/USD,SELL,9,161.08865356445312,1449.7978820800781,148.9113006591797,0.11446908807109897
2025-06-09,ADA/USD,SELL,2193,0.7050520181655884,1546.1790758371353,169.90923553705215,0.12345633869300296
2025-06-09,LINK/USD,SELL,106,14.361599922180176,1522.3295917510986,152.5602970123291,0.11137663663385305
2025-06-18,DOT/USD,BUY,466,3.6224279403686523,1688.051420211792,,
2025-06-20,DOT/USD,SELL,466,3.4376869201660156,1601.9621047973633,-86.08931541442871,-0.050999225724787156
2025-06-20,ADA/USD,BUY,2487,0.5772640109062195,1435.6555951237679,,
2025-06-20,DOT/USD,BUY,417,3.4376869201660156,1433.5154457092285,,
2025-06-21,SOL/USD,BUY,9,135.1610107421875,1216.4490966796875,,
2025-06-21,LINK/USD,BUY,103,11.985239028930664,1234.4796199798584,,
