portfolio_value,cash,positions_value,total_return,num_positions,num_trades
15394.99421262741,12124.33178281784,3270.6624298095703,0.5394994212627411,3,370
15433.56501340866,12124.33178281784,3309.2332305908203,0.5433565013408661,3,370
15453.522914409637,12124.33178281784,3329.191131591797,0.5453522914409638,3,370
15427.792872905731,11204.12591123581,4223.666961669922,0.5427792872905731,4,371
15434.819713115692,10362.844111919403,5071.975601196289,0.5434819713115692,5,372
15369.863475322723,10362.844111919403,5007.01936340332,0.5369863475322724,5,372
15480.125712871552,10362.844111919403,5117.281600952148,0.5480125712871552,5,372
15453.784083843231,10362.844111919403,5090.939971923828,0.5453784083843232,5,372
15150.021586894989,10166.100886821747,4983.920700073242,0.515002158689499,5,375
15059.516810894012,7216.806529521942,7842.71028137207,0.5059516810894013,7,379
15113.369105815887,6552.620799541473,8560.748306274414,0.5113369105815887,7,380
15214.436320781708,6552.620799541473,8661.815521240234,0.5214436320781708,7,380
15084.273791790009,5615.150439739227,9469.123352050781,0.5084273791790008,7,382
15323.390399456024,5200.664844036102,10122.725555419922,0.5323390399456024,7,383
15208.262759685516,5200.664844036102,10007.597915649414,0.5208262759685517,7,383
14976.62451505661,4864.8648562431335,10111.759658813477,0.497662451505661,8,384
14567.684985637665,2642.4663376808167,11925.218647956848,0.4567684985637665,10,391
14739.701912403107,2629.0101914405823,12110.691720962524,0.47397019124031065,9,395
14571.542427539825,2629.0101914405823,11942.532236099243,0.45715424275398253,9,395
14943.227281093597,2629.0101914405823,12314.217089653015,0.49432272810935973,9,395
15078.029938220978,2629.0101914405823,12449.019746780396,0.5078029938220978,9,395
15086.170730113983,2629.0101914405823,12457.1605386734,0.5086170730113984,9,395
15444.020001888275,3681.7723984718323,11762.247603416443,0.5444020001888276,8,396
15418.308333873749,4384.39840555191,11033.909928321838,0.5418308333873749,7,398
15675.342112064362,4384.39840555191,11290.943706512451,0.5675342112064362,7,398
15717.509320735931,4384.39840555191,11333.110915184021,0.5717509320735932,7,398
15930.969685077667,5888.232847690582,10042.736837387085,0.5930969685077667,6,400
15955.00394487381,5888.232847690582,10066.771097183228,0.595500394487381,6,400
15973.875169277191,5888.232847690582,10085.642321586609,0.5973875169277191,6,400
15723.469962596893,5888.232847690582,9835.237114906311,0.5723469962596893,6,400
15858.046795368195,5888.232847690582,9969.813947677612,0.5858046795368195,6,400
15783.204905033112,5888.232847690582,9894.97205734253,0.5783204905033111,6,400
15710.791974544525,5888.232847690582,9822.559126853943,0.5710791974544526,6,400
15597.381098270416,5888.232847690582,9709.148250579834,0.5597381098270416,6,400
15636.3032412529,7538.472837924957,8097.830403327942,0.5636303241252899,5,401
15728.223650455475,7538.472837924957,8189.750812530518,0.5728223650455475,5,401
15509.952370166779,6912.6269516944885,8597.32541847229,0.5509952370166779,5,402
15466.519144535065,11353.044672489166,4113.474472045898,0.5466519144535065,2,405
15485.269815921783,11353.044672489166,4132.225143432617,0.5485269815921784,2,405
15399.648478031158,13192.174295902252,2207.4741821289062,0.5399648478031158,2,407
15401.68801355362,12007.71763086319,3393.9703826904297,0.5401688013553619,2,408
15421.5916390419,10971.666574954987,4449.925064086914,0.5421591639041901,2,409
15506.177973270416,10971.666574954987,4534.51139831543,0.5506177973270416,2,409
15602.925852298737,11906.666574954987,3696.25927734375,0.5602925852298737,1,410
15669.114450931549,10835.073931217194,4834.0405197143555,0.5669114450931549,2,411
15662.576853275299,9442.193804264069,6220.3830490112305,0.56625768532753,4,413
15686.878962039948,9442.193804264069,6244.685157775879,0.5686878962039947,4,413
15695.76506280899,9442.193804264069,6253.571258544922,0.5695765062808991,4,413
15845.580606937408,9149.788805484772,6695.791801452637,0.5845580606937408,4,415
15859.3348031044,6246.58548116684,9612.749321937561,0.58593348031044,7,420
15815.713016033173,7679.67157125473,8136.041444778442,0.5815713016033173,6,421
15878.59724855423,7679.67157125473,8198.9256772995,0.5878597248554229,6,421
15833.025418758392,7679.67157125473,8153.353847503662,0.5833025418758392,6,421
15907.66192483902,7679.67157125473,8227.99035358429,0.5907661924839019,6,421
16032.455833911896,8446.761574268341,7585.694259643555,0.6032455833911896,5,422
16111.860260486603,9117.546179294586,6994.314081192017,0.6111860260486602,5,424
16023.882790088654,8251.526171207428,7772.356618881226,0.6023882790088654,5,425
16230.333869457245,10229.526130199432,6000.8077392578125,0.6230333869457245,4,426
16257.337905406952,10229.526130199432,6027.8117752075195,0.6257337905406952,4,426
16317.809287548065,10229.526130199432,6088.283157348633,0.6317809287548065,4,426
16221.910644054413,9416.549506664276,6805.361137390137,0.6221910644054413,4,427
16323.034186840057,10612.21659040451,5710.817596435547,0.6323034186840057,3,428
16278.358420848846,9699.456946849823,6578.901473999023,0.6278358420848846,4,429
16274.249946117401,8787.541053295135,7486.708892822266,0.6274249946117401,5,430
16325.182868480682,8134.141044139862,8191.04182434082,0.6325182868480682,6,431
16387.318091869354,7477.198173046112,8910.119918823242,0.6387318091869354,6,432
16395.83150434494,8408.265006542206,7987.566497802734,0.639583150434494,5,433
16385.623221874237,7837.235099315643,8548.388122558594,0.6385623221874237,6,434
16332.238044261932,8413.96495771408,7918.273086547852,0.6332238044261932,5,435
16354.839774608612,8413.96495771408,7940.874816894531,0.6354839774608612,5,435
16357.746116161346,7657.684928417206,8700.06118774414,0.6357746116161347,5,436
16418.336280345917,7233.360526561737,9184.97575378418,0.6418336280345917,5,437
16287.247779369354,8129.755301952362,8157.492477416992,0.6287247779369354,4,438
16438.27114057541,8911.195334911346,7527.0758056640625,0.6438271140575409,3,439
16533.085608959198,8911.195334911346,7621.890274047852,0.6533085608959198,3,439
16571.234107494354,8081.255378246307,8489.978729248047,0.6571234107494355,3,440
16706.844977855682,14035.224952220917,2671.6200256347656,0.6706844977855683,1,443
16733.444892406464,12272.684882640839,4460.760009765625,0.6733444892406464,4,448
16589.010322093964,11466.697516918182,5122.312805175781,0.6589010322093963,4,451
16571.506522655487,9766.473395824432,6805.033126831055,0.6571506522655487,5,453
16507.04762983322,8082.525397777557,8424.522232055664,0.6507047629833221,5,455
16550.82741498947,8082.525397777557,8468.302017211914,0.6550827414989472,5,455
16529.666236400604,9763.208106517792,6766.4581298828125,0.6529666236400604,3,458
16711.297278881073,9763.208106517792,6948.089172363281,0.6711297278881073,3,458
16873.595923900604,8924.42526960373,7949.170654296875,0.6873595923900604,4,459
16835.005042552948,8924.42526960373,7910.579772949219,0.6835005042552948,4,459
16780.874915599823,8341.43845319748,8439.436462402344,0.6780874915599823,4,460
16742.880408763885,8341.43845319748,8401.441955566406,0.6742880408763885,4,460
16635.525794506073,8341.43845319748,8294.087341308594,0.6635525794506073,4,460
16324.731971263885,7181.265250682831,9143.466720581055,0.6324731971263885,5,462
16254.426520824432,6602.5030169487,9651.923503875732,0.6254426520824432,5,465
16378.814296245575,6900.588054180145,9478.22624206543,0.6378814296245575,4,467
16539.698558330536,6317.195353984833,10222.503204345703,0.6539698558330536,5,468
16494.029796123505,5730.68351316452,10763.346282958984,0.6494029796123505,5,469
16438.81064939499,5730.68351316452,10708.127136230469,0.6438810649394989,5,469
16499.763698101044,4954.993815898895,11544.769882202148,0.6499763698101043,6,471
16789.32558774948,7340.084910869598,9449.240676879883,0.6789325587749481,6,473
16744.176875591278,7340.084910869598,9404.09196472168,0.6744176875591278,6,473
16837.865901470184,7340.084910869598,9497.780990600586,0.6837865901470185,6,473
16958.75515317917,6749.113109111786,10209.642044067383,0.6958755153179169,6,474
17161.05021238327,9167.425609111786,7993.624603271484,0.716105021238327,5,476
17329.96168088913,10911.415202617645,6418.546478271484,0.732996168088913,3,478
17303.4162402153,10911.415202617645,6392.001037597656,0.7303416240215301,3,478
17290.882335186005,10911.415202617645,6379.467132568359,0.7290882335186004,3,478
17121.197307109833,10037.414653301239,7083.782653808594,0.7121197307109832,4,479
17120.326488018036,10960.255992412567,6160.070495605469,0.7120326488018036,3,480
17134.4689745903,10960.255992412567,6174.212982177734,0.7134468974590301,3,480
17037.55771970749,10960.255992412567,6077.301727294922,0.7037557719707489,3,480
17053.729289531708,10960.255992412567,6093.473297119141,0.7053729289531708,3,480
16976.51801633835,10960.255992412567,6016.262023925781,0.6976518016338349,3,480
16963.77253293991,11276.937205791473,5686.8353271484375,0.6963772532939911,2,481
16868.97114133835,14957.655711650848,1911.3154296875,0.6868971141338348,2,483
16875.207896709442,14957.655711650848,1917.5521850585938,0.6875207896709442,2,483
16877.140941143036,10472.096202373505,6405.044738769531,0.6877140941143036,6,487
16958.353221416473,11333.296214580536,5625.0570068359375,0.6958353221416473,5,488
17016.389461040497,11309.027705669403,5707.361755371094,0.7016389461040496,4,490
17003.075496196747,10351.193843364716,6651.881652832031,0.7003075496196747,5,491
16901.995280742645,10351.193843364716,6550.80143737793,0.6901995280742645,5,491
16860.964656352997,11607.733226299286,5253.231430053711,0.6860964656352997,4,492
