symbol,order_type,quantity,price,timestamp,commission,pnl
IONQ,SELL,42,7.010000228881836,2024-09-04,0.0,18.480002403259277
MSFT,SELL,8,398.70672607421875,2024-09-06,0.0,-159.91665649414062
GOOGL,BUY,9,150.05824279785156,2024-09-06,0.0,0.0
GOOGL,BUY,8,148.0570831298828,2024-09-09,0.0,0.0
GOOGL,BUY,7,148.00729370117188,2024-09-10,0.0,0.0
AMZN,SELL,5,187.0,2024-09-12,0.0,115.23001098632818
NVDA,BUY,9,119.06584930419922,2024-09-13,0.0,0.0
AAPL,BUY,4,215.3179168701172,2024-09-16,0.0,0.0
META,BUY,1,531.6084594726562,2024-09-16,0.0,0.0
META,SELL,1,557.3474731445312,2024-09-19,0.0,25.739013671875
V,BUY,3,283.2508239746094,2024-09-19,0.0,0.0
AAPL,BUY,3,227.14285278320312,2024-09-20,0.0,0.0
MSFT,BUY,1,432.02655029296875,2024-09-20,0.0,0.0
AMZN,BUY,3,191.60000610351562,2024-09-20,0.0,0.0
V,BUY,2,282.7840881347656,2024-09-20,0.0,0.0
IONQ,BUY,79,8.220000267028809,2024-09-20,0.0,0.0
V,SELL,5,286.6172180175781,2024-09-23,0.0,17.765441894531193
IONQ,SELL,79,9.710000038146973,2024-09-27,0.0,117.70998191833496
AAPL,SELL,7,231.920654296875,2024-09-30,0.0,80.7443542480469
IONQ,BUY,109,8.739999771118164,2024-09-30,0.0,0.0
IONQ,BUY,106,8.170000076293945,2024-10-01,0.0,0.0
IONQ,SELL,215,9.199999809265137,2024-10-02,0.0,159.31997585296625
MSFT,BUY,2,406.4883117675781,2024-10-07,0.0,0.0
NVDA,SELL,9,132.85189819335938,2024-10-08,0.0,124.0744400024414
LLY,BUY,1,912.7596435546875,2024-10-09,0.0,0.0
AAPL,BUY,4,227.97897338867188,2024-10-10,0.0,0.0
TSLA,BUY,3,217.8000030517578,2024-10-11,0.0,0.0
GOOGL,BUY,4,164.2357177734375,2024-10-14,0.0,0.0
AAPL,SELL,4,232.76670837402344,2024-10-15,0.0,19.15093994140625
V,BUY,2,285.51495361328125,2024-10-16,0.0,0.0
V,SELL,2,288.36492919921875,2024-10-17,0.0,5.699951171875
AMZN,BUY,4,189.07000732421875,2024-10-21,0.0,0.0
MSFT,BUY,1,424.32440185546875,2024-10-22,0.0,0.0
LLY,SELL,1,896.394775390625,2024-10-23,0.0,-16.3648681640625
TSLA,SELL,3,260.4800109863281,2024-10-24,0.0,128.04002380371094
GOOGL,BUY,5,165.9879913330078,2024-10-28,0.0,0.0
MSFT,SELL,4,428.7312927246094,2024-10-29,0.0,45.59759521484375
GOOGL,SELL,33,168.9349822998047,2024-10-29,0.0,516.9396820068359
AMZN,BUY,7,190.8300018310547,2024-10-29,0.0,0.0
MSFT,BUY,3,429.30694580078125,2024-10-30,0.0,0.0
AMZN,SELL,14,192.72999572753906,2024-10-30,0.0,31.329879760742358
META,BUY,2,589.9449462890625,2024-10-30,0.0,0.0
LLY,BUY,1,840.4030151367188,2024-10-30,0.0,0.0
V,BUY,4,288.1365661621094,2024-10-30,0.0,0.0
MSFT,SELL,3,403.32208251953125,2024-10-31,0.0,-77.95458984375
GOOGL,BUY,7,170.35870361328125,2024-10-31,0.0,0.0
LLY,BUY,1,823.4426879882812,2024-10-31,0.0,0.0
AAPL,BUY,4,221.8773651123047,2024-11-01,0.0,0.0
LLY,BUY,1,812.7146606445312,2024-11-01,0.0,0.0
AAPL,BUY,4,220.98153686523438,2024-11-04,0.0,0.0
LLY,BUY,1,800.0218505859375,2024-11-04,0.0,0.0
GOOGL,SELL,7,175.73501586914062,2024-11-06,0.0,37.634185791015625
LLY,BUY,1,770.4876708984375,2024-11-06,0.0,0.0
V,SELL,4,305.2563171386719,2024-11-06,0.0,68.47900390625
MSFT,BUY,2,419.39141845703125,2024-11-08,0.0,0.0
META,BUY,1,582.98681640625,2024-11-12,0.0,0.0
AMZN,BUY,3,202.61000061035156,2024-11-15,0.0,0.0
META,BUY,1,552.3432006835938,2024-11-15,0.0,0.0
MSFT,SELL,2,412.6619567871094,2024-11-18,0.0,-13.45892333984375
LLY,BUY,1,722.8761596679688,2024-11-18,0.0,0.0
IONQ,BUY,27,25.229999542236328,2024-11-18,0.0,0.0
AAPL,BUY,2,227.47247314453125,2024-11-19,0.0,0.0
IONQ,SELL,27,27.889999389648438,2024-11-19,0.0,71.81999588012695
NVDA,BUY,4,145.84817504882812,2024-11-20,0.0,0.0
NVDA,BUY,4,146.62796020507812,2024-11-21,0.0,0.0
AAPL,BUY,2,232.04624938964844,2024-11-25,0.0,0.0
V,BUY,1,311.5971984863281,2024-11-25,0.0,0.0
AAPL,SELL,12,234.228515625,2024-11-26,0.0,120.26913452148449
MSFT,BUY,1,425.6510925292969,2024-11-26,0.0,0.0
META,BUY,1,590.9718017578125,2024-12-02,0.0,0.0
AMZN,BUY,3,213.44000244140625,2024-12-03,0.0,0.0
META,SELL,5,611.7265014648438,2024-12-03,0.0,152.4407958984375
MSFT,SELL,1,435.0295715332031,2024-12-04,0.0,9.37847900390625
AMZN,SELL,6,218.16000366210938,2024-12-04,0.0,60.81001281738281
GOOGL,BUY,5,174.80010986328125,2024-12-09,0.0,0.0
GOOGL,SELL,5,184.56826782226562,2024-12-10,0.0,48.840789794921875
V,SELL,1,316.68121337890625,2024-12-17,0.0,5.084014892578125
TSLA,BUY,2,440.1300048828125,2024-12-18,0.0,0.0
LLY,SELL,6,760.1630859375,2024-12-18,0.0,-208.96752929687477
AAPL,BUY,5,253.5897674560547,2024-12-20,0.0,0.0
GOOGL,BUY,6,190.78799438476562,2024-12-20,0.0,0.0
AMZN,BUY,5,224.9199981689453,2024-12-20,0.0,0.0
V,BUY,3,316.09423828125,2024-12-20,0.0,0.0
TSLA,SELL,2,430.6000061035156,2024-12-23,0.0,-19.05999755859375
NVDA,BUY,7,140.18946838378906,2024-12-24,0.0,0.0
V,SELL,3,319.0192565917969,2024-12-24,0.0,8.775054931640625
V,BUY,3,319.2779541015625,2024-12-26,0.0,0.0
AAPL,SELL,5,251.30787658691406,2024-12-30,0.0,-11.409454345703125
